category,subcategory,current_price,raw_price,discount,likes_count,is_new,brand,variation_0_color,variation_1_color,id,model
jewelry,Bagues,13.32,25.9,49,86,False,Unknown,Bleu,rouge,1462927,SKUB99300
jewelry,Bagues,10.66,20.3,48,78,False,Unknown,Bleu,Unknown,1462946,SKUB99276
jewelry,Bagues,8.76,18.65,53,28,False,Unknown,01,Unknown,1463558,SKUB99274
jewelry,Bagues,7.13,16.21,56,72,False,Unknown,Or,Unknown,1469721,SKUC01266
jewelry,Bagues,4.11,8.23,50,39,False,Unknown,Or,Unknown,1495558,SKUC30336
jewelry,Bracelets,12.37,23.55,48,516,False,Unknown,Unknown,Unknown,1269829,SKU897851
jewelry,Montres pour homme,53.43,101.78,48,69,False,Unknown,#1,# 2,1313537,SKU975523
jewelry,Boucles d'oreilles,25.08,49.0,49,99,False,Unknown,blanc,Noir,1325319,SKU966378
jewelry,Montres pour homme,42.83,84.24,49,40,False,SANDA,armée verte,rouge,1325984,SKU988395
jewelry,Bracelets de cheville,8.52,18.63,54,96,False,Unknown,Unknown,Unknown,1327173,SKU982413
jewelry,Bracelets,15.29,30.58,50,82,False,Unknown,Or,Unknown,1335633,SKUA13724
jewelry,Bracelets,14.27,28.54,50,58,False,Unknown,Or,argent,1339282,SKUA16987
jewelry,Zinc Alloy,37.73,73.98,49,167,False,Unknown,argent,Unknown,1300333,SKU915338
jewelry,Montres pour homme,42.83,85.66,50,9,False,SKMEI,armée verte,kaki,1303968,SKU972780
jewelry,Bijouterie DIY,9.59,19.87,52,206,False,Unknown,1,2,1308471,SKU968135
jewelry,Montres pour homme,39.36,78.72,50,48,False,SANDA,argent,Or rose,1312917,SKU979055
jewelry,Montres pour femme,34.67,67.98,49,72,False,CRRJU,Or rose,argent,1316033,SKU937907
jewelry,Montres pour femme,36.94,67.66,45,76,False,SANDA,marron,Noir,1316036,SKU924631
jewelry,Boucles d'oreilles,9.17,17.98,49,81,False,Unknown,Coloré,Rose,1317371,SKU944722
jewelry,Colliers,12.84,23.78,46,88,False,Unknown,Jaune,rouge,1317995,SKU988140
jewelry,Bracelets,11.3,21.52,48,87,False,Unknown,Or,Unknown,1365376,SKUA54576
jewelry,Bracelets,9.59,20.25,53,152,False,Unknown,Noir,marron,1376458,SKUA67497
jewelry,Bracelets pour homme,11.73,21.49,45,48,False,Unknown,01,02,1450605,SKUB76581
jewelry,Bracelets,7.64,15.91,52,85,False,Unknown,01,Unknown,1450608,SKUB76390
jewelry,Montres de poche,34.72,63.6,45,54,False,JIJIA,Unknown,Unknown,1457260,SKUB71935
jewelry,Bracelets pour homme,9.17,19.1,52,51,False,Unknown,01,Unknown,1458470,SKUB90087
jewelry,Montres connectées,49.97,85.89,42,11,False,Bakeey,1,2,1458539,SKUB81891
jewelry,Montres pour homme,27.53,61.18,55,48,False,Unknown,01,02,1459136,SKUB79134
jewelry,Boucles d'oreilles,7.74,15.48,50,79,False,Unknown,Or,Unknown,1358940,SKUA41371
jewelry,Montres pour femme,18.68,37.85,51,105,False,REBIRTH,Noir,Or,1409153,SKUB12659
jewelry,Boucles d'oreilles,4.68,9.36,50,132,False,Unknown,Or,Unknown,1416466,SKUB23337
jewelry,Boucles d'oreilles,9.59,22.16,57,189,False,Unknown,1,Unknown,1383007,SKUA75925
jewelry,Colliers,8.52,18.62,54,121,False,Unknown,01,Unknown,1386189,SKUA79716
jewelry,Montres pour homme,23.45,45.89,49,31,False,SMAEL,01,02,1423589,SKUB33523
jewelry,Bracelets pour homme,14.4,26.18,45,57,False,Unknown,Noir,Rétro,1429402,SKUB31502
jewelry,Montres pour homme,43.8,80.2,45,70,False,SKMEI,1,2,1432526,SKUB42639
jewelry,Montres pour femme,18.68,33.57,44,120,False,DUOYA,Unknown,Unknown,1438872,SKUB55368
jewelry,Montres pour femme,58.79,111.99,48,30,False,CURREN,Unknown,Unknown,1462653,SKUB89311
jewelry,Boucles d'oreilles,11.3,22.91,51,47,False,Unknown,01,02,1464323,SKUC01060
jewelry,Montres pour homme,36.71,71.98,49,34,False,WWOOR,01,02,1471889,SKUC02095
jewelry,Montres pour femme,29.57,57.98,49,28,False,WWOOR,01,02,1471891,SKUC02093
jewelry,Montres pour femme,30.59,57.71,47,32,False,WWOOR,01,02,1471893,SKUC02097
jewelry,Boucles d'oreilles,6.81,15.39,56,25,False,Unknown,Gold,Unknown,1645469,SKUE50540
jewelry,Bracelets,15.29,40.79,63,45,False,Unknown,Or,Unknown,1561941,SKUD46909
jewelry,Boucles d'oreilles,7.44,16.59,55,89,False,Unknown,Or,Unknown,1530999,SKUC95935
jewelry,Bijoux de corps,15.47,30.7,50,13,False,Unknown,Unknown,Unknown,1548678,SKUD24248
jewelry,Montres pour femme,21.89,42.54,49,42,False,SOXY,01,02,1485111,SKUC19142
jewelry,Boucles d'oreilles,9.44,18.94,50,30,False,Unknown,Brown,Unknown,1620068,SKUE30169
jewelry,Montres pour femme,25.08,46.82,46,105,False,Unknown,Blanc + Noir,Blanc + Bleu,1273833,SKU880109
jewelry,Montres pour homme,45.48,90.96,50,36,False,Unknown,#1,# 2,1284958,SKU931604
jewelry,Broches et épingles,9.78,18.81,48,106,False,Unknown,blanc,Noir,1288927,SKU925248
jewelry,Bracelets,10.66,19.69,46,355,False,Unknown,Unknown,Unknown,1289329,SKU940495
jewelry,Bracelets,10.19,19.23,47,115,False,Unknown,Comme image,Unknown,1294488,SKU938800
jewelry,Boucles d'oreilles,10.66,20.31,48,217,False,Unknown,vert,rouge,1258140,SKU878911
jewelry,Montres pour femme,12.4,22.81,46,320,False,Unknown,vert,kaki,1166061,SKU664481
jewelry,Sets de bijoux,9.79,18.13,46,228,False,Unknown,blanc,rouge,1089217,SKU493139
jewelry,Montres pour femme,15.47,27.28,43,788,False,Unknown,Rose,Rose rouge,1063856,SKU439729
jewelry,Bracelets de cheville,12.99,24.99,48,9,False,Unknown,Or,Unknown,1704616,SKUF57467
jewelry,Boucles d'oreilles,9.99,18.99,47,11,False,Unknown,Blue,Unknown,1682760,SKUE30164
jewelry,Broches et épingles,6.99,13.98,50,1,False,Unknown,Unknown,Unknown,1714278,SKUF69539
jewelry,Colliers,16.92,33.84,50,90,False,Unknown,Unknown,Unknown,1351022,SKUA32993
jewelry,Broches et épingles,9.59,19.43,51,200,False,Unknown,#1,#2,1031736,SKU222599
jewelry,Montres pour femme,20.39,40.78,50,68,False,REBIRTH,01,02,1400590,SKUA88665
jewelry,Boucles d'oreilles,9.59,20.66,54,162,False,Unknown,Or,argent,1357345,SKUA40656
jewelry,Montres pour femme,21.46,40.88,48,81,False,DUOYA,Royal,Bleu ciel,1262554,SKU888633
jewelry,Montres pour homme,42.99,85.98,50,94,False,CURREN,#1,#2,1271519,SKU879999
jewelry,Colliers,4.5,16.99,74,6,False,Unknown,Silver,Unknown,1713551,SKUF74509
jewelry,Montres pour femme,20.29,41.11,51,95,False,Unknown,rouge,Violet,1410523,SKUB13238
jewelry,Montres pour femme,34.49,64.2,46,220,False,CRRJU,Unknown,Unknown,1233036,SKU801978
jewelry,Colliers,14.4,26.36,45,197,False,Unknown,Violet,Rose,1313981,SKU944657
jewelry,Boucles d'oreilles,7.44,16.91,56,81,False,Unknown,Noir + Blanc,Unknown,1450752,SKUB76155
jewelry,Boucles d'oreilles,8.52,17.23,51,198,False,Unknown,argent,Or,1318000,SKU988249
jewelry,Bracelets,9.12,19.22,53,148,False,Unknown,Marron clair,Marron profond,1231811,SKU821869
jewelry,Broches et épingles,9.59,19.48,51,236,False,Unknown,argent,Or,1267684,SKU851220
jewelry,Colliers,13.86,27.72,50,116,False,Unknown,vert,Unknown,1338412,SKUA15292
jewelry,Montres pour homme,25.49,49.98,49,28,False,SKMEI,01,02,1476205,SKUC00290
jewelry,Boucles d'oreilles,6.42,14.63,56,179,False,Unknown,Or,Unknown,1531000,SKUC95972
jewelry,Colliers,13.32,25.39,48,65,False,Unknown,Or,argent,1597484,SKUD83113
jewelry,Boucles d'oreilles,10.66,25.39,58,81,False,Unknown,vert,Unknown,1581169,SKUD67498
jewelry,Montres pour homme,61.8,123.6,50,34,False,NAVIFORCE,#1,# 2,1306004,SKU960665
jewelry,Colliers,13.32,29.2,54,151,False,Unknown,Bleu,Unknown,1570671,SKUD59194
jewelry,Sets de bijoux,22.96,42.06,45,160,False,Unknown,Coloré,Transparent,1318007,SKU969499
jewelry,Montres pour femme,16.4,30.01,45,408,False,Unknown,Or rose,Unknown,1096863,SKU510295
jewelry,Boucles d'oreilles,14.78,26.57,44,232,False,Unknown,Unknown,Unknown,1144798,SKU643837
jewelry,Montres pour femme,14.4,25.22,43,244,False,Unknown,rouge,Bleu,1241277,SKU826184
jewelry,Montres pour femme,30.59,65.09,53,80,False,Unknown,Or rose,argent,1458830,SKUB78887
jewelry,Bagues,8.36,17.96,54,290,False,Unknown,Noir,Rose,1001442,SKU287909
jewelry,Bagues,10.1,23.46,57,865,False,Unknown,Argent ancien,Unknown,1247015,SKU816317
jewelry,Bagues,13.32,24.4,45,636,False,Unknown,argent,Unknown,1289740,SKU938808
jewelry,Bagues,11.73,22.34,48,234,False,Unknown,argent,Unknown,1333673,SKUA03693
jewelry,Bagues,9.59,20.25,53,204,False,Unknown,Or,argent,1368474,SKUA59337
jewelry,Bagues,14.4,29.17,51,50,False,Unknown,01,02,1463016,SKUB99280
jewelry,Bagues,6.11,16.31,63,33,False,Unknown,Unknown,Unknown,1552237,SKUD26217
jewelry,Bijouterie DIY,8.74,17.95,51,540,False,Unknown,Unknown,Unknown,1097919,SKU476341
jewelry,Montres connectées,61.19,122.38,50,33,False,Bakeey,Bleu,Violet,1396116,SKUA95397
jewelry,Montres pour femme,26.51,52.01,49,88,False,REBIRTH,Or,Noir,1322971,SKU988319
jewelry,Colliers,10.66,18.41,42,136,False,Unknown,rouge,Noir,1326515,SKU967887
jewelry,Colliers,8.52,15.51,45,143,False,Unknown,rouge,Unknown,1330767,SKUA05721
jewelry,Colliers,9.59,20.63,54,79,False,Unknown,rouge,Unknown,1330770,SKUA05708
jewelry,Colliers,16.31,32.62,50,115,False,Unknown,Violet,Unknown,1332183,SKU970452
jewelry,Montres pour homme,68.0,132.16,49,47,False,SANDA,Argent + Noir,Argent + Blanc,1332186,SKU988368
jewelry,Boucles d'oreilles,11.3,21.52,48,113,False,Unknown,Bleu,Unknown,1333252,SKUA01091
jewelry,Bracelets pour homme,10.23,21.88,53,79,False,Unknown,argent,Unknown,1333659,SKUA12698
jewelry,Boucles d'oreilles,7.13,14.26,50,181,False,Unknown,Argent ancien,Unknown,1335644,SKU995748
jewelry,Bracelets,30.18,61.2,51,68,False,Unknown,1,2,1335689,SKU997875
jewelry,Boucles d'oreilles,10.66,17.41,39,217,False,Unknown,marron,Rose,1300335,SKU949210
jewelry,Montres pour homme,38.75,77.5,50,18,False,NAVIFORCE,01,02,1302966,SKU960623
jewelry,Montres pour homme,43.85,87.7,50,19,False,SINOBI,Marron + Orange,vert,1303973,SKU972711
jewelry,Broches et épingles,10.66,19.9,46,105,False,Unknown,Comme image,Unknown,1309742,SKU977576
jewelry,Broches et épingles,10.66,19.15,44,117,False,Unknown,Noir,Bleu,1310200,SKU969290
jewelry,Montres pour homme,73.78,140.54,48,59,False,SKMEI,Orange,Jaune,1314254,SKU983026
jewelry,Boucles d'oreilles,8.56,17.99,52,187,False,Unknown,Or rose,Unknown,1315778,SKU962867
jewelry,Montres pour homme,55.58,101.8,45,47,False,Unknown,#1,# 2,1315850,SKU943996
jewelry,Montres pour femme,45.89,89.98,49,153,False,CRRJU,Argent + Bleu,Or rose,1316038,SKU937915
jewelry,Montres connectées,52.01,104.02,50,21,False,Bakeey,Bleu,rouge,1363638,SKUA47095
jewelry,Colliers,9.59,20.66,54,56,False,Unknown,Or,argent,1363754,SKUA44953
jewelry,Colliers,7.13,13.71,48,148,False,Unknown,Or,argent,1367840,SKUA42573
jewelry,Bracelets pour homme,11.73,21.9,46,23,False,Unknown,Coloré,Unknown,1368219,SKUA59312
jewelry,Montres pour homme,40.79,81.58,50,10,False,STRYVE,01,02,1369080,SKUA61362
jewelry,Montres pour homme,31.51,60.02,48,33,False,SKMEI,marron,Noir,1374031,SKUA67060
jewelry,Bracelets,9.16,19.08,52,179,False,Unknown,01,Unknown,1442162,SKUB63495
jewelry,Boucles d'oreilles,6.72,14.16,53,101,False,Unknown,01,Unknown,1443532,SKUB63606
jewelry,Montres pour homme,25.49,53.1,52,36,False,YAZOLE  ,blanc,Noir,1444746,SKUB11014
jewelry,Montres pour homme,46.91,90.21,48,12,False,MEGIR,1,2,1445512,SKUB64178
jewelry,Boucles d'oreilles,9.59,22.95,58,84,False,Unknown,01,02,1450764,SKUB76330
jewelry,Montres connectées,60.58,105.91,43,31,False,Bakeey,1,2,1459036,SKUB67669
jewelry,Bagues de couple,9.59,20.66,54,104,False,Unknown,Coloré,Unknown,1342862,SKUA21381
jewelry,Bagues de couple,9.59,19.47,51,181,False,Unknown,#1,# 2,1342863,SKUA21382
jewelry,Bracelets de cheville,12.84,25.68,50,218,False,Unknown,Or,argent,1343396,SKUA25693
jewelry,Bracelets de cheville,18.68,35.58,48,135,False,KUNIU,Coloré,Unknown,1344034,SKUA26545
jewelry,Montres pour homme,35.69,71.38,50,60,False,CRRJU,01,02,1345461,SKUA26074
jewelry,Boucles d'oreilles,10.19,20.38,50,143,False,Unknown,Or,argent,1346519,SKUA28719
jewelry,Broches et épingles,11.21,22.42,50,84,False,Unknown,#1,# 2,1347403,SKUA30102
jewelry,Montres connectées,84.49,160.94,48,41,False,Bakeey,Noir,argent,1358273,SKUA47934
jewelry,Bracelets,10.19,20.38,50,99,False,Unknown,argent,Unknown,1404136,SKUB02396
jewelry,Colliers,10.7,23.45,54,56,False,Unknown,Or,argent,1416550,SKUB24288
jewelry,Boucles d'oreilles,9.56,20.6,54,28,False,Unknown,Golden 1,argent,1417436,SKUB23220
jewelry,Montres pour femme,26.51,50.02,47,49,False,Bakeey,Bleu,Noir,1419041,SKUB07660
jewelry,Boucles d'oreilles,9.16,19.84,54,67,False,Unknown,01,Unknown,1382324,SKUA76025
jewelry,Colliers,18.68,35.58,48,147,False,Unknown,01,Unknown,1385150,SKUA79537
jewelry,Colliers,8.52,18.62,54,92,False,Unknown,01,Unknown,1385423,SKUA79739
jewelry,Montres pour femme,12.23,24.46,50,107,False,Unknown,01,02,1387652,SKUA77781
jewelry,Montres pour homme,46.91,93.82,50,25,False,Unknown,argent,Noir,1389194,SKUA62078
jewelry,Montres pour homme,15.29,30.58,50,40,False,Unknown,01,02,1389783,SKUA77837
jewelry,Montres connectées,49.99,99.99,50,43,False,Bakeey,Bleu foncé,Violet,1395823,SKUA95316
jewelry,Boucles d'oreilles,9.59,20.66,54,42,False,Unknown,vert,Violet,1396178,SKUA95260
jewelry,Bracelets pour homme,8.09,17.5,54,63,False,Unknown,Noir,marron,1428900,SKUB31497
jewelry,Montres pour femme,43.8,80.33,46,68,False,MINI FOCUS,01,02,1432231,SKUB11001
jewelry,Montres connectées,45.94,85.78,46,28,False,Bakeey,1,2,1438751,SKUB54760
jewelry,Bracelets,8.76,18.65,53,46,False,Unknown,01,02,1477550,SKUC16557
jewelry,Boucles d'oreilles,12.23,25.49,52,44,False,Unknown,Unknown,Unknown,1594605,SKUD67637
jewelry,Bracelets,9.59,29.54,68,55,False,Unknown,Rose,Bleu,1561935,SKUD46960
jewelry,Bracelets,10.66,25.39,58,73,False,Unknown,Main picture,Unknown,1564186,SKUD32639
jewelry,Boucles d'oreilles,9.59,19.2,50,34,False,Unknown,Unknown,Unknown,1616658,SKUE26557
jewelry,Bracelets,8.56,18.71,54,77,False,Unknown,Noir,Unknown,1531652,SKUC96364
jewelry,Colliers,9.59,23.64,59,45,False,Unknown,Main picture,Unknown,1558507,SKUD39540
jewelry,Boucles d'oreilles,9.59,23.64,59,25,False,Unknown,Main picture,Unknown,1559879,SKUD39798
jewelry,Colliers,5.76,13.39,57,171,False,Unknown,d&#39;or,Unknown,1494141,SKUC32404
jewelry,Boucles d'oreilles,16.47,30.89,47,45,False,Unknown,Unknown,Unknown,1500110,SKUC28659
jewelry,Bracelets,10.74,20.47,48,169,False,Unknown,Or,Unknown,1505374,SKUC49085
jewelry,Colliers,13.43,25.59,48,24,False,Unknown,Or,Unknown,1505376,SKUC49859
jewelry,Bijoux de corps,9.26,18.53,50,132,False,Unknown,Colourful,Unknown,1509136,SKUC50296
jewelry,Boucles d'oreilles,12.59,22.79,45,38,False,Unknown,Gold,Unknown,1620067,SKUE30167
jewelry,Boucles d'oreilles,7.44,16.59,55,21,False,Unknown,Gold,Unknown,1631806,SKUE33727
jewelry,Montres pour homme,46.91,91.98,49,30,False,CURREN,#1,# 2,1299658,SKU958551
jewelry,Broches et épingles,11.73,21.9,46,99,False,Unknown,Or,blanc,1263582,SKU872746
jewelry,Bracelets pour homme,14.4,26.88,46,135,False,Unknown,Unknown,Unknown,1276023,SKU898230
jewelry,Montres pour homme,42.72,79.78,47,62,False,HANNAH MARTIN ,1,2,1277726,SKU875164
jewelry,Montres pour femme,56.22,107.08,48,80,False,CURREN,Or rose,Or,1283682,SKU930892
jewelry,Boucles d'oreilles,17.93,34.15,48,355,False,Unknown,Bleu,vert,1285195,SKU915400
jewelry,Montres pour homme,83.42,149.9,44,33,False,GUANQIN,1,2,1286769,SKU921249
jewelry,Bracelets pour homme,11.73,21.9,46,93,False,Unknown,Comme image,Unknown,1286788,SKU926905
jewelry,Boucles d'oreilles,15.47,30.06,49,227,False,Unknown,marron,Unknown,1288408,SKU927526
jewelry,Boucles d'oreilles,9.16,19.08,52,227,False,Unknown,# 01,Unknown,1289922,SKU938773
jewelry,Boucles d'oreilles,13.32,27.95,52,1126,False,Unknown,Comme image,Unknown,1293620,SKU931398
jewelry,Bracelets,12.23,23.52,48,99,False,Unknown,4,3,1297718,SKU917660
jewelry,Broches et épingles,15.47,30.06,49,333,False,Unknown,gris,Rose,1241002,SKU821966
jewelry,Montres pour homme,32.25,60.45,47,105,False,Unknown,rouge,Bleu,1241083,SKU722116
jewelry,Montres pour homme,65.55,123.13,47,76,False,Unknown,# 01,# 02,1241264,SKU820987
jewelry,Accessoires des cheveux,8.93,19.41,54,189,False,Unknown,Bleu,Unknown,1246944,SKU851018
jewelry,Boucles d'oreilles,9.86,18.99,48,83,False,Unknown,Argent ancien,café,1246958,SKU848247
jewelry,Bracelets pour homme,7.74,15.29,49,51,False,Unknown,Unknown,Unknown,1254716,SKU853972
jewelry,Montres pour homme,20.82,39.67,48,93,False,YAZOLE  ,# 01,# 02,1258150,SKU832628
jewelry,Boucles d'oreilles,10.23,21.03,51,59,False,Unknown,Or,argent,1259383,SKU822034
jewelry,Bracelets de couple,10.73,19.87,46,632,False,Unknown,marron,blanc,1200978,SKU761541
jewelry,Colliers,9.59,19.87,52,606,False,Unknown,Unknown,Unknown,1222402,SKU801047
jewelry,Boucles d'oreilles,7.52,16.3,54,237,False,Unknown,argent,Or,1225373,SKU816680
jewelry,Broches et épingles,35.84,70.28,49,208,False,Unknown,Unknown,Unknown,1010035,SKU303378
jewelry,Porte-clefs & Décoration,8.52,17.23,51,258,False,Unknown,rouge,Bleu,988312,SKU248704
jewelry,Montres couple,23.52,42.26,44,86,False,Unknown,blanc,Noir,1148601,SKU589515
jewelry,Bracelets,10.48,22.04,53,75,False,Unknown,Violet,Bleu,1155512,SKU670740
jewelry,Accessoires des cheveux,10.59,18.66,43,655,False,Unknown,arc en ciel,café,1122844,SKU533164
jewelry,Boucles d'oreilles,9.92,20.08,51,417,False,Unknown,Unknown,Unknown,1128513,SKU568749
jewelry,Accessoires des cheveux,10.66,18.81,43,639,False,Unknown,arc en ciel,Violet,1107117,SKU533206
jewelry,Montres pour homme,22.96,43.74,48,109,False,Unknown,Or,Unknown,1111081,SKU532235
jewelry,Colliers,6.49,12.31,47,283,False,Unknown,#1,#2,1089993,SKU494806
jewelry,Coffrets & Sacs de bijoux,30.01,61.67,51,23,False,CHARMINER,#1,#2,1064262,SKU407595
jewelry,Colliers,17.94,32.25,44,328,False,Unknown,Unknown,Unknown,1049250,SKU402054
jewelry,Bracelets de cheville,15.05,25.64,41,717,False,Unknown,Multicolore,Bleu,1055738,SKU418537
jewelry,Porte-clefs & Décoration,7.96,14.48,45,284,False,Unknown,Unknown,Unknown,1033094,SKU344366
jewelry,Montres pour femme,33.99,67.98,50,1,False,Unknown,argent,Unknown,1703590,SKUF44889
jewelry,Montres pour homme,42.74,113.98,63,1,False,Unknown,Noir + Marron,Sliver + Marron,1707938,SKUF44892
jewelry,Montres pour femme,9.99,19.98,50,0,False,Unknown,Bleu,blanc,1713453,SKUF57206
jewelry,Porte-clefs & Décoration,10.66,19.53,45,194,False,Unknown,Orange,Rose,1279532,SKU838677
jewelry,Porte-clefs & Décoration,20.39,39.98,49,50,False,Unknown,argent,Noir,1279535,SKU900273
jewelry,Broches et épingles,5.99,15.98,63,3,False,Unknown,Gold,Unknown,1714294,SKUF69536
jewelry,Porte-clefs & Décoration,6.11,11.53,47,48,False,Unknown,Unknown,Unknown,988052,SKU254576
jewelry,Bracelets de couple,9.78,20.22,52,369,False,Unknown,argent,Or,1095710,SKU507548
jewelry,Bijoux de corps,9.78,19.56,50,67,False,Unknown,Noir,Unknown,1345483,SKUA23057
jewelry,Montres pour homme,29.37,55.94,48,84,False,Unknown,01,02,1391753,SKUA77888
jewelry,Boucles d'oreilles,8.52,24.85,66,57,False,Unknown,blanc,Gris,1551494,SKUD25932
jewelry,Montres pour homme,42.72,75.36,43,81,False,Unknown,Jaune,rouge,1290915,SKU887616
jewelry,Montres pour homme,50.22,96.82,48,106,False,Unknown,1,2,1306003,SKU951372
jewelry,Colliers,9.59,19.47,51,119,False,Unknown,Or,argent,1367308,SKUA43358
jewelry,Montres pour femme,18.35,37.44,51,126,False,Unknown,01,02,1409990,SKUB13156
jewelry,Boucles d'oreilles,5.85,18.92,69,146,False,Unknown,Or,argent,1416383,SKUB23283
jewelry,Bracelets,10.99,21.99,50,3,False,Unknown,Pink,Unknown,1711065,SKUF70737
jewelry,Bracelets pour homme,13.22,24.68,46,125,False,Unknown,Unknown,Unknown,1031405,SKU345033
jewelry,Colliers de couple,12.47,23.8,48,204,False,Unknown,Unknown,Unknown,1224408,SKU801836
jewelry,Boucles d'oreilles,14.27,29.73,52,49,False,Unknown,01,Unknown,1463794,SKUC00868
jewelry,Boucles d'oreilles,6.11,13.25,54,88,False,Unknown,argent,Unknown,1578668,SKUD65623
jewelry,Bracelets pour homme,8.15,15.98,49,114,False,Unknown,marron,Unknown,1317753,SKU963610
jewelry,Colliers,4.0,14.99,73,1,False,Unknown,Silver,Unknown,1713717,SKUF70752
jewelry,Bijoux de corps,19.72,37.19,47,122,False,Unknown,Unknown,Unknown,1066334,SKU444036
jewelry,Colliers,6.11,13.25,54,81,False,Unknown,argent,Unknown,1180447,SKU719429
jewelry,Boucles d'oreilles,10.23,20.31,50,146,False,Unknown,Violet,Rose,1260910,SKU856313
jewelry,Bracelets,9.59,20.25,53,386,False,Unknown,#1,#2,1272029,SKU887516
jewelry,Colliers,8.52,15.37,45,110,False,Unknown,blanc,Cyan,1331734,SKUA06881
jewelry,Montres pour femme,13.92,26.52,48,86,False,Unknown,kaki,Rose,1241278,SKU826185
jewelry,Montres pour homme,21.25,37.58,44,79,False,SANDA,Noir et bleu,Noir,1252260,SKU836757
jewelry,Boucles d'oreilles,12.23,23.52,48,195,False,Unknown,Unknown,Unknown,1266551,SKU860502
jewelry,Montres pour homme,40.58,74.33,45,85,False,LONGBO,blanc,Noir,1295185,SKU958611
jewelry,Bracelets,11.73,22.8,49,56,False,Unknown,01,02,1477551,SKUC16555
jewelry,Boucles d'oreilles,7.44,16.25,54,74,False,Unknown,01,02,1464327,SKUC01062
jewelry,Bijoux de corps,9.59,18.71,49,150,False,Unknown,Noir,blanc,1325919,SKU987977
jewelry,Accessoires des cheveux,9.59,20.04,52,221,False,Unknown,Or,Unknown,1328735,SKU967918
jewelry,Boucles d'oreilles,8.39,16.86,50,13,False,Unknown,Unknown,Unknown,1648339,SKUE67320
jewelry,Bijouterie DIY,10.36,20.52,50,322,False,Unknown,Unknown,Unknown,1075914,SKU422922
jewelry,Boucles d'oreilles,8.15,15.28,47,67,False,Unknown,Or,argent,1358410,SKUA41227
jewelry,Montres pour femme,29.57,59.14,50,69,False,SKMEI,argent,Or rose,1398568,SKUA95255
jewelry,Bijoux de corps,9.78,19.37,50,45,False,Unknown,vert,Rose,1323927,SKU987999
jewelry,Montres pour femme,9.99,21.98,55,2,False,Unknown,Rose,Noir,1713624,SKUF57159
jewelry,Boucles d'oreilles,9.59,21.09,55,49,False,Unknown,01,02,1478828,SKUC21438
jewelry,Broches et épingles,17.37,31.78,45,629,False,Unknown,Unknown,Unknown,1084296,SKU456013
jewelry,Bijouterie DIY,14.73,27.26,46,267,False,Unknown,Unknown,Unknown,1129516,SKU555335
jewelry,Boucles d'oreilles,13.32,25.38,48,135,False,Unknown,Noir,blanc,1344045,SKUA23076
jewelry,Boucles d'oreilles,11.3,22.54,50,381,False,Unknown,Unknown,Unknown,1256714,SKU830312
jewelry,Colliers,18.25,34.76,48,120,False,Unknown,01,02,1469725,SKUC01176
jewelry,Bijouterie DIY,20.99,41.98,50,7,False,Unknown,Unknown,Unknown,1696399,SKUF35541
jewelry,Bagues,8.76,16.92,48,49,False,Unknown,Unknown,Unknown,1161902,SKU683973
jewelry,Bagues,16.63,31.7,48,77,False,Unknown,Unknown,Unknown,1162421,SKU686064
jewelry,Bagues,11.32,21.39,47,234,False,INALIS,Jaune,Bleu,1190592,SKU740190
jewelry,Bagues,6.14,12.29,50,276,False,Unknown,Or,argent,1246964,SKU816294
jewelry,Bagues,9.59,20.66,54,163,False,Unknown,Or,argent,1337734,SKUA15860
jewelry,Bracelets pour homme,10.66,21.15,50,38,False,Unknown,argent,Unknown,1422609,SKUB31404
jewelry,Bagues,8.58,18.75,54,162,False,Unknown,Or,Unknown,1509127,SKUC49448
jewelry,Bagues,8.52,26.4,68,33,False,Unknown,Unknown,Unknown,1552232,SKUD26183
jewelry,Bagues,3.5,13.98,75,2,False,Unknown,Unknown,Unknown,1715791,SKUF75975
jewelry,Colliers,11.77,21.98,47,94,False,Unknown,Or rose,argent,1313934,SKU979280
jewelry,Bagues,8.52,17.23,51,535,False,Unknown,Argent ancien,Unknown,1289681,SKU945517
jewelry,Colliers,16.54,31.5,48,597,False,Unknown,Unknown,Unknown,1388839,SKUA86973
jewelry,Bracelets,6.11,23.44,74,164,False,Unknown,Or,Unknown,1404804,SKUB03208
jewelry,Montres pour femme,47.93,90.43,47,46,False,MEGIR,1,2,1443073,SKUB64155
jewelry,Colliers,16.54,30.29,45,128,False,Unknown,# 3,# 2,1320673,SKU984757
jewelry,Broches et épingles,10.66,19.53,45,98,False,Unknown,Violet,Jaune,1322519,SKU988294
jewelry,Montres pour homme,49.56,99.12,50,72,False,STRYVE,#1,# 2,1324804,SKU997300
jewelry,Boucles d'oreilles,15.04,28.08,46,143,False,Unknown,Noir,Coloré,1325914,SKU966291
jewelry,Bijoux de corps,8.15,15.68,48,94,False,Unknown,rouge,Rose,1325916,SKU987982
jewelry,Broches et épingles,15.04,28.64,48,143,False,Unknown,# 01,Unknown,1330766,SKUA02395
jewelry,Montres pour homme,69.07,131.56,48,34,False,CURREN,01,02,1333215,SKU997574
jewelry,Boucles d'oreilles,15.47,29.46,48,89,False,Unknown,Bleu,Unknown,1335040,SKU997582
jewelry,Montres pour homme,56.7,113.4,50,38,False,SKMEI,Bleu,Noir,1303972,SKU972719
jewelry,Présentoirs de bijoux,17.33,29.57,41,94,False,Unknown,rouge,Noir,1307145,SKU968472
